;Laikotarpis;Administracinė teritorija;population;Amžius;women;proportion;population_women;population_men
389;2018;Elektrėnų sav.;23724.0;70–74;1652;0.826;19596.023999999998;4127.976000000002
390;2018;Elektrėnų sav.;23724.0;75 ir vyresni;2450;1.225;29061.9;-5337.9000000000015
391;2019;Elektrėnų sav.;23687.0;Iš viso pagal amžių;1052;0.526;12459.362000000001;11227.637999999999
392;2019;Elektrėnų sav.;23687.0;0–4;995;0.4975;11784.2825;11902.7175
393;2019;Elektrėnų sav.;23687.0;5–9;864;0.432;10232.784;13454.216
394;2019;Elektrėnų sav.;23687.0;10–14;787;0.3935;9320.8345;14366.1655
395;2019;Elektrėnų sav.;23687.0;15–19;983;0.4915;11642.1605;12044.8395
396;2019;Elektrėnų sav.;23687.0;20–24;973;0.4865;11523.7255;12163.2745
397;2019;Elektrėnų sav.;23687.0;25–29;880;0.44;10422.28;13264.72
398;2019;Elektrėnų sav.;23687.0;30–34;822;0.411;9735.357;13951.643
399;2019;Elektrėnų sav.;23687.0;35–39;770;0.385;9119.495;14567.505
400;2019;Elektrėnų sav.;23687.0;40–44;792;0.396;9380.052;14306.948
401;2019;Elektrėnų sav.;23687.0;45–49;916;0.458;10848.646;12838.354
402;2019;Elektrėnų sav.;23687.0;50–54;954;0.477;11298.698999999999;12388.301000000001
403;2019;Elektrėnų sav.;23687.0;55–59;1087;0.5435;12873.8845;10813.1155
404;2019;Elektrėnų sav.;23687.0;60–64;1173;0.5865;13892.425500000001;9794.574499999999
405;2019;Elektrėnų sav.;23687.0;65–69;1349;0.6745;15976.8815;7710.1185000000005
406;2019;Elektrėnų sav.;23687.0;70–74;1644;0.822;19470.714;4216.286
407;2019;Elektrėnų sav.;23687.0;75 ir vyresni;2432;1.216;28803.392;-5116.392
493;2001;Šalčininkų r. sav.;39384.0;Iš viso pagal amžių;1080;0.54;21267.36;18116.64
494;2001;Šalčininkų r. sav.;39384.0;0–4;939;0.4695;18490.788;20893.212
495;2001;Šalčininkų r. sav.;39384.0;5–9;944;0.472;18589.248;20794.752
496;2001;Šalčininkų r. sav.;39384.0;10–14;919;0.4595;18096.948;21287.052
497;2001;Šalčininkų r. sav.;39384.0;15–19;839;0.4195;16521.588;22862.412
498;2001;Šalčininkų r. sav.;39384.0;20–24;887;0.4435;17466.804;21917.196
499;2001;Šalčininkų r. sav.;39384.0;25–29;946;0.473;18628.631999999998;20755.368000000002
500;2001;Šalčininkų r. sav.;39384.0;30–34;929;0.4645;18293.868000000002;21090.131999999998
501;2001;Šalčininkų r. sav.;39384.0;35–39;950;0.475;18707.399999999998;20676.600000000002
502;2001;Šalčininkų r. sav.;39384.0;40–44;936;0.468;18431.712;20952.288
503;2001;Šalčininkų r. sav.;39384.0;45–49;930;0.465;18313.56;21070.44
504;2001;Šalčininkų r. sav.;39384.0;50–54;977;0.4885;19239.084;20144.916
505;2001;Šalčininkų r. sav.;39384.0;55–59;1240;0.62;24418.079999999998;14965.920000000002
506;2001;Šalčininkų r. sav.;39384.0;60–64;1488;0.744;29301.696;10082.304
507;2001;Šalčininkų r. sav.;39384.0;65–69;1634;0.817;32176.728;7207.272000000001
508;2001;Šalčininkų r. sav.;39384.0;70–74;1967;0.9835;38734.164000000004;649.8359999999957
509;2001;Šalčininkų r. sav.;39384.0;75 ir vyresni;2765;1.3825;54448.380000000005;-15064.380000000005
510;2002;Šalčininkų r. sav.;38903.0;Iš viso pagal amžių;1084;0.542;21085.426000000003;17817.573999999997
511;2002;Šalčininkų r. sav.;38903.0;0–4;983;0.4915;19120.8245;19782.1755
512;2002;Šalčininkų r. sav.;38903.0;5–9;928;0.464;18050.992000000002;20852.007999999998
513;2002;Šalčininkų r. sav.;38903.0;10–14;949;0.4745;18459.4735;20443.5265
514;2002;Šalčininkų r. sav.;38903.0;15–19;832;0.416;16183.648;22719.352
515;2002;Šalčininkų r. sav.;38903.0;20–24;858;0.429;16689.387;22213.613
516;2002;Šalčininkų r. sav.;38903.0;25–29;955;0.4775;18576.1825;20326.8175
517;2002;Šalčininkų r. sav.;38903.0;30–34;961;0.4805;18692.891499999998;20210.108500000002
518;2002;Šalčininkų r. sav.;38903.0;35–39;940;0.47;18284.41;20618.59
519;2002;Šalčininkų r. sav.;38903.0;40–44;920;0.46;17895.38;21007.62
520;2002;Šalčininkų r. sav.;38903.0;45–49;951;0.4755;18498.3765;20404.6235
521;2002;Šalčininkų r. sav.;38903.0;50–54;992;0.496;19295.888;19607.112
522;2002;Šalčininkų r. sav.;38903.0;55–59;1145;0.5725;22271.9675;16631.0325
523;2002;Šalčininkų r. sav.;38903.0;60–64;1589;0.7945;30908.4335;7994.566500000001
524;2002;Šalčininkų r. sav.;38903.0;65–69;1538;0.769;29916.407;8986.593
525;2002;Šalčininkų r. sav.;38903.0;70–74;1998;0.999;38864.097;38.90299999999843
526;2002;Šalčininkų r. sav.;38903.0;75 ir vyresni;2700;1.35;52519.05;-13616.050000000003
527;2003;Šalčininkų r. sav.;38563.0;Iš viso pagal amžių;1089;0.5445;20997.553499999998;17565.446500000002
528;2003;Šalčininkų r. sav.;38563.0;0–4;979;0.4895;18876.588499999998;19686.411500000002
529;2003;Šalčininkų r. sav.;38563.0;5–9;917;0.4585;17681.1355;20881.8645
530;2003;Šalčininkų r. sav.;38563.0;10–14;974;0.487;18780.181;19782.819
531;2003;Šalčininkų r. sav.;38563.0;15–19;867;0.4335;16717.0605;21845.9395
532;2003;Šalčininkų r. sav.;38563.0;20–24;870;0.435;16774.905;21788.095
533;2003;Šalčininkų r. sav.;38563.0;25–29;934;0.467;18008.921000000002;20554.078999999998
534;2003;Šalčininkų r. sav.;38563.0;30–34;955;0.4775;18413.8325;20149.1675
535;2003;Šalčininkų r. sav.;38563.0;35–39;958;0.479;18471.677;20091.323
536;2003;Šalčininkų r. sav.;38563.0;40–44;919;0.4595;17719.698500000002;20843.301499999998
537;2003;Šalčininkų r. sav.;38563.0;45–49;928;0.464;17893.232;20669.768
538;2003;Šalčininkų r. sav.;38563.0;50–54;1014;0.507;19551.441;19011.559
539;2003;Šalčininkų r. sav.;38563.0;55–59;1102;0.551;21248.213000000003;17314.786999999997
540;2003;Šalčininkų r. sav.;38563.0;60–64;1554;0.777;29963.451;8599.548999999999
541;2003;Šalčininkų r. sav.;38563.0;65–69;1543;0.7715;29751.354499999998;8811.645500000002
542;2003;Šalčininkų r. sav.;38563.0;70–74;1928;0.964;37174.731999999996;1388.2680000000037
543;2003;Šalčininkų r. sav.;38563.0;75 ir vyresni;2873;1.4365;55395.749500000005;-16832.749500000005
544;2004;Šalčininkų r. sav.;38205.0;Iš viso pagal amžių;1092;0.546;20859.93;17345.07
545;2004;Šalčininkų r. sav.;38205.0;0–4;998;0.499;19064.295;19140.705
546;2004;Šalčininkų r. sav.;38205.0;5–9;939;0.4695;17937.247499999998;20267.752500000002
547;2004;Šalčininkų r. sav.;38205.0;10–14;934;0.467;17841.735;20363.265
548;2004;Šalčininkų r. sav.;38205.0;15–19;904;0.452;17268.66;20936.34
549;2004;Šalčininkų r. sav.;38205.0;20–24;846;0.423;16160.715;22044.285
550;2004;Šalčininkų r. sav.;38205.0;25–29;917;0.4585;17516.9925;20688.0075
551;2004;Šalčininkų r. sav.;38205.0;30–34;958;0.479;18300.195;19904.805
552;2004;Šalčininkų r. sav.;38205.0;35–39;932;0.466;17803.530000000002;20401.469999999998
553;2004;Šalčininkų r. sav.;38205.0;40–44;982;0.491;18758.655;19446.345
554;2004;Šalčininkų r. sav.;38205.0;45–49;899;0.4495;17173.1475;21031.8525
555;2004;Šalčininkų r. sav.;38205.0;50–54;999;0.4995;19083.3975;19121.6025
556;2004;Šalčininkų r. sav.;38205.0;55–59;1055;0.5275;20153.137499999997;18051.862500000003
557;2004;Šalčininkų r. sav.;38205.0;60–64;1544;0.772;29494.260000000002;8710.739999999998
558;2004;Šalčininkų r. sav.;38205.0;65–69;1589;0.7945;30353.872499999998;7851.127500000002
559;2004;Šalčininkų r. sav.;38205.0;70–74;1993;0.9965;38071.2825;133.71749999999884
560;2004;Šalčininkų r. sav.;38205.0;75 ir vyresni;2910;1.455;55588.275;-17383.275
561;2005;Šalčininkų r. sav.;37727.0;Iš viso pagal amžių;1098;0.549;20712.123000000003;17014.876999999997
562;2005;Šalčininkų r. sav.;37727.0;0–4;1093;0.5465;20617.8055;17109.1945
563;2005;Šalčininkų r. sav.;37727.0;5–9;935;0.4675;17637.3725;20089.6275
564;2005;Šalčininkų r. sav.;37727.0;10–14;919;0.4595;17335.556500000002;20391.443499999998
565;2005;Šalčininkų r. sav.;37727.0;15–19;934;0.467;17618.509000000002;20108.490999999998
566;2005;Šalčininkų r. sav.;37727.0;20–24;822;0.411;15505.796999999999;22221.203
567;2005;Šalčininkų r. sav.;37727.0;25–29;902;0.451;17014.877;20712.123
568;2005;Šalčininkų r. sav.;37727.0;30–34;966;0.483;18222.141;19504.859
569;2005;Šalčininkų r. sav.;37727.0;35–39;959;0.4795;18090.0965;19636.9035
570;2005;Šalčininkų r. sav.;37727.0;40–44;957;0.4785;18052.3695;19674.6305
571;2005;Šalčininkų r. sav.;37727.0;45–49;937;0.4685;17675.0995;20051.9005
572;2005;Šalčininkų r. sav.;37727.0;50–54;995;0.4975;18769.1825;18957.8175
573;2005;Šalčininkų r. sav.;37727.0;55–59;1045;0.5225;19712.3575;18014.6425
574;2005;Šalčininkų r. sav.;37727.0;60–64;1487;0.7435;28050.024500000003;9676.975499999997
575;2005;Šalčininkų r. sav.;37727.0;65–69;1608;0.804;30332.508;7394.491999999998
576;2005;Šalčininkų r. sav.;37727.0;70–74;2022;1.011;38141.996999999996;-414.99699999999575
577;2005;Šalčininkų r. sav.;37727.0;75 ir vyresni;2849;1.4245;53742.111500000006;-16015.111500000006
578;2006;Šalčininkų r. sav.;37016.0;Iš viso pagal amžių;1104;0.552;20432.832000000002;16583.167999999998
579;2006;Šalčininkų r. sav.;37016.0;0–4;1113;0.5565;20599.404;16416.596
580;2006;Šalčininkų r. sav.;37016.0;5–9;942;0.471;17434.536;19581.464
581;2006;Šalčininkų r. sav.;37016.0;10–14;946;0.473;17508.568;19507.432
582;2006;Šalčininkų r. sav.;37016.0;15–19;918;0.459;16990.344;20025.656
583;2006;Šalčininkų r. sav.;37016.0;20–24;835;0.4175;15454.179999999998;21561.82
584;2006;Šalčininkų r. sav.;37016.0;25–29;884;0.442;16361.072;20654.928
585;2006;Šalčininkų r. sav.;37016.0;30–34;962;0.481;17804.696;19211.304
586;2006;Šalčininkų r. sav.;37016.0;35–39;957;0.4785;17712.156;19303.844
587;2006;Šalčininkų r. sav.;37016.0;40–44;967;0.4835;17897.236;19118.764
588;2006;Šalčininkų r. sav.;37016.0;45–49;975;0.4875;18045.3;18970.7
589;2006;Šalčininkų r. sav.;37016.0;50–54;989;0.4945;18304.412;18711.588
590;2006;Šalčininkų r. sav.;37016.0;55–59;1069;0.5345;19785.052;17230.948
591;2006;Šalčininkų r. sav.;37016.0;60–64;1329;0.6645;24597.131999999998;12418.868000000002
592;2006;Šalčininkų r. sav.;37016.0;65–69;1798;0.899;33277.384;3738.616000000002
593;2006;Šalčininkų r. sav.;37016.0;70–74;1942;0.971;35942.536;1073.464
594;2006;Šalčininkų r. sav.;37016.0;75 ir vyresni;2809;1.4045;51988.972;-14972.972000000002
595;2007;Šalčininkų r. sav.;36566.0;Iš viso pagal amžių;1109;0.5545;20275.846999999998;16290.153000000002
596;2007;Šalčininkų r. sav.;36566.0;0–4;1068;0.534;19526.244000000002;17039.755999999998
597;2007;Šalčininkų r. sav.;36566.0;5–9;999;0.4995;18264.717;18301.283
598;2007;Šalčininkų r. sav.;36566.0;10–14;935;0.4675;17094.605;19471.395
599;2007;Šalčininkų r. sav.;36566.0;15–19;936;0.468;17112.888000000003;19453.111999999997
600;2007;Šalčininkų r. sav.;36566.0;20–24;846;0.423;15467.418;21098.582000000002
601;2007;Šalčininkų r. sav.;36566.0;25–29;864;0.432;15796.512;20769.487999999998
602;2007;Šalčininkų r. sav.;36566.0;30–34;963;0.4815;17606.529;18959.471
603;2007;Šalčininkų r. sav.;36566.0;35–39;992;0.496;18136.736;18429.264
604;2007;Šalčininkų r. sav.;36566.0;40–44;957;0.4785;17496.831;19069.169
605;2007;Šalčininkų r. sav.;36566.0;45–49;966;0.483;17661.378;18904.622
606;2007;Šalčininkų r. sav.;36566.0;50–54;1011;0.5055;18484.112999999998;18081.887000000002
607;2007;Šalčininkų r. sav.;36566.0;55–59;1084;0.542;19818.772;16747.228
608;2007;Šalčininkų r. sav.;36566.0;60–64;1252;0.626;22890.316;13675.684000000001
609;2007;Šalčininkų r. sav.;36566.0;65–69;1856;0.928;33933.248;2632.7520000000004
610;2007;Šalčininkų r. sav.;36566.0;70–74;1875;0.9375;34280.625;2285.375
611;2007;Šalčininkų r. sav.;36566.0;75 ir vyresni;2905;1.4525;53112.115;-16546.114999999998
612;2008;Šalčininkų r. sav.;36145.0;Iš viso pagal amžių;1115;0.5575;20150.8375;15994.162499999999
613;2008;Šalčininkų r. sav.;36145.0;0–4;1057;0.5285;19102.6325;17042.3675
614;2008;Šalčininkų r. sav.;36145.0;5–9;989;0.4945;17873.7025;18271.2975
615;2008;Šalčininkų r. sav.;36145.0;10–14;924;0.462;16698.99;19446.01
616;2008;Šalčininkų r. sav.;36145.0;15–19;971;0.4855;17548.3975;18596.6025
617;2008;Šalčininkų r. sav.;36145.0;20–24;872;0.436;15759.22;20385.78
618;2008;Šalčininkų r. sav.;36145.0;25–29;864;0.432;15614.64;20530.36
619;2008;Šalčininkų r. sav.;36145.0;30–34;940;0.47;16988.149999999998;19156.850000000002
620;2008;Šalčininkų r. sav.;36145.0;35–39;974;0.487;17602.614999999998;18542.385000000002
621;2008;Šalčininkų r. sav.;36145.0;40–44;1008;0.504;18217.08;17927.92
622;2008;Šalčininkų r. sav.;36145.0;45–49;982;0.491;17747.195;18397.805
623;2008;Šalčininkų r. sav.;36145.0;50–54;979;0.4895;17692.9775;18452.0225
624;2008;Šalčininkų r. sav.;36145.0;55–59;1114;0.557;20132.765000000003;16012.234999999997
625;2008;Šalčininkų r. sav.;36145.0;60–64;1249;0.6245;22572.5525;13572.447499999998
626;2008;Šalčininkų r. sav.;36145.0;65–69;1833;0.9165;33126.8925;3018.1074999999983
627;2008;Šalčininkų r. sav.;36145.0;70–74;1957;0.9785;35367.8825;777.1175000000003
628;2008;Šalčininkų r. sav.;36145.0;75 ir vyresni;2846;1.423;51434.335;-15289.335
629;2009;Šalčininkų r. sav.;35802.0;Iš viso pagal amžių;1113;0.5565;19923.813;15878.187000000002
630;2009;Šalčininkų r. sav.;35802.0;0–4;1015;0.5075;18169.515;17632.485
631;2009;Šalčininkų r. sav.;35802.0;5–9;1012;0.506;18115.812;17686.188
632;2009;Šalčininkų r. sav.;35802.0;10–14;952;0.476;17041.752;18760.248
633;2009;Šalčininkų r. sav.;35802.0;15–19;943;0.4715;16880.643;18921.357
634;2009;Šalčininkų r. sav.;35802.0;20–24;912;0.456;16325.712000000001;19476.288
635;2009;Šalčininkų r. sav.;35802.0;25–29;838;0.419;15001.037999999999;20800.962
636;2009;Šalčininkų r. sav.;35802.0;30–34;910;0.455;16289.91;19512.09
637;2009;Šalčininkų r. sav.;35802.0;35–39;991;0.4955;17739.891;18062.109
638;2009;Šalčininkų r. sav.;35802.0;40–44;981;0.4905;17560.881;18241.119
639;2009;Šalčininkų r. sav.;35802.0;45–49;1043;0.5215;18670.743;17131.257
640;2009;Šalčininkų r. sav.;35802.0;50–54;968;0.484;17328.167999999998;18473.832000000002
641;2009;Šalčininkų r. sav.;35802.0;55–59;1095;0.5475;19601.595;16200.404999999999
642;2009;Šalčininkų r. sav.;35802.0;60–64;1186;0.593;21230.586;14571.414
643;2009;Šalčininkų r. sav.;35802.0;65–69;1832;0.916;32794.632;3007.368000000002
644;2009;Šalčininkų r. sav.;35802.0;70–74;1995;0.9975;35712.495;89.50499999999738
645;2009;Šalčininkų r. sav.;35802.0;75 ir vyresni;2814;1.407;50373.414000000004;-14571.414000000004
646;2010;Šalčininkų r. sav.;35357.0;Iš viso pagal amžių;1110;0.555;19623.135000000002;15733.864999999998
647;2010;Šalčininkų r. sav.;35357.0;0–4;955;0.4775;16882.9675;18474.0325
648;2010;Šalčininkų r. sav.;35357.0;5–9;1096;0.548;19375.636000000002;15981.363999999998
649;2010;Šalčininkų r. sav.;35357.0;10–14;928;0.464;16405.648;18951.352
650;2010;Šalčininkų r. sav.;35357.0;15–19;921;0.4605;16281.898500000001;19075.101499999997
651;2010;Šalčininkų r. sav.;35357.0;20–24;925;0.4625;16352.612500000001;19004.387499999997
652;2010;Šalčininkų r. sav.;35357.0;25–29;806;0.403;14248.871000000001;21108.129
653;2010;Šalčininkų r. sav.;35357.0;30–34;886;0.443;15663.151;19693.849000000002
654;2010;Šalčininkų r. sav.;35357.0;35–39;996;0.498;17607.786;17749.214
655;2010;Šalčininkų r. sav.;35357.0;40–44;1020;0.51;18032.07;17324.93
656;2010;Šalčininkų r. sav.;35357.0;45–49;1008;0.504;17819.928;17537.072
657;2010;Šalčininkų r. sav.;35357.0;50–54;998;0.499;17643.143;17713.857
658;2010;Šalčininkų r. sav.;35357.0;55–59;1087;0.5435;19216.5295;16140.4705
659;2010;Šalčininkų r. sav.;35357.0;60–64;1174;0.587;20754.558999999997;14602.441000000003
660;2010;Šalčininkų r. sav.;35357.0;65–69;1738;0.869;30725.233;4631.767
661;2010;Šalčininkų r. sav.;35357.0;70–74;2088;1.044;36912.708;-1555.7079999999987
662;2010;Šalčininkų r. sav.;35357.0;75 ir vyresni;2862;1.431;50595.867;-15238.866999999998
663;2011;Šalčininkų r. sav.;34671.0;Iš viso pagal amžių;1107;0.5535;19190.3985;15480.6015
664;2011;Šalčininkų r. sav.;34671.0;0–4;906;0.453;15705.963;18965.037
665;2011;Šalčininkų r. sav.;34671.0;5–9;1056;0.528;18306.288;16364.712
666;2011;Šalčininkų r. sav.;34671.0;10–14;946;0.473;16399.382999999998;18271.617000000002
667;2011;Šalčininkų r. sav.;34671.0;15–19;927;0.4635;16070.0085;18600.9915
668;2011;Šalčininkų r. sav.;34671.0;20–24;851;0.4255;14752.5105;19918.4895
669;2011;Šalčininkų r. sav.;34671.0;25–29;880;0.44;15255.24;19415.760000000002
670;2011;Šalčininkų r. sav.;34671.0;30–34;913;0.4565;15827.3115;18843.6885
671;2011;Šalčininkų r. sav.;34671.0;35–39;1002;0.501;17370.171;17300.829
672;2011;Šalčininkų r. sav.;34671.0;40–44;978;0.489;16954.119;17716.881
673;2011;Šalčininkų r. sav.;34671.0;45–49;996;0.498;17266.158;17404.842
674;2011;Šalčininkų r. sav.;34671.0;50–54;1035;0.5175;17942.2425;16728.7575
675;2011;Šalčininkų r. sav.;34671.0;55–59;1111;0.5555;19259.7405;15411.2595
676;2011;Šalčininkų r. sav.;34671.0;60–64;1196;0.598;20733.257999999998;13937.742000000002
677;2011;Šalčininkų r. sav.;34671.0;65–69;1525;0.7625;26436.637499999997;8234.362500000003
678;2011;Šalčininkų r. sav.;34671.0;70–74;2114;1.057;36647.246999999996;-1976.2469999999958
679;2011;Šalčininkų r. sav.;34671.0;75 ir vyresni;2875;1.4375;49839.5625;-15168.5625
680;2012;Šalčininkų r. sav.;34175.0;Iš viso pagal amžių;1107;0.5535;18915.8625;15259.1375
681;2012;Šalčininkų r. sav.;34175.0;0–4;922;0.461;15754.675000000001;18420.324999999997
682;2012;Šalčininkų r. sav.;34175.0;5–9;1018;0.509;17395.075;16779.925
683;2012;Šalčininkų r. sav.;34175.0;10–14;983;0.4915;16797.0125;17377.9875
684;2012;Šalčininkų r. sav.;34175.0;15–19;931;0.4655;15908.462500000001;18266.5375
685;2012;Šalčininkų r. sav.;34175.0;20–24;877;0.4385;14985.7375;19189.2625
686;2012;Šalčininkų r. sav.;34175.0;25–29;831;0.4155;14199.7125;19975.2875
687;2012;Šalčininkų r. sav.;34175.0;30–34;887;0.4435;15156.612500000001;19018.387499999997
688;2012;Šalčininkų r. sav.;34175.0;35–39;1003;0.5015;17138.762499999997;17036.237500000003
689;2012;Šalčininkų r. sav.;34175.0;40–44;1013;0.5065;17309.637499999997;16865.362500000003
690;2012;Šalčininkų r. sav.;34175.0;45–49;989;0.4945;16899.5375;17275.4625
691;2012;Šalčininkų r. sav.;34175.0;50–54;1014;0.507;17326.725;16848.275
692;2012;Šalčininkų r. sav.;34175.0;55–59;1128;0.564;19274.699999999997;14900.300000000003
693;2012;Šalčininkų r. sav.;34175.0;60–64;1202;0.601;20539.175;13635.825
694;2012;Šalčininkų r. sav.;34175.0;65–69;1473;0.7365;25169.8875;9005.1125
695;2012;Šalčininkų r. sav.;34175.0;70–74;2151;1.0755;36755.212499999994;-2580.212499999994
696;2012;Šalčininkų r. sav.;34175.0;75 ir vyresni;2860;1.43;48870.25;-14695.25
697;2013;Šalčininkų r. sav.;33710.0;Iš viso pagal amžių;1106;0.553;18641.63;15068.369999999999
698;2013;Šalčininkų r. sav.;33710.0;0–4;939;0.4695;15826.845;17883.155
699;2013;Šalčininkų r. sav.;33710.0;5–9;1008;0.504;16989.84;16720.16
700;2013;Šalčininkų r. sav.;33710.0;10–14;954;0.477;16079.67;17630.33
701;2013;Šalčininkų r. sav.;33710.0;15–19;900;0.45;15169.5;18540.5
702;2013;Šalčininkų r. sav.;33710.0;20–24;924;0.462;15574.02;18135.98
703;2013;Šalčininkų r. sav.;33710.0;25–29;768;0.384;12944.64;20765.36
704;2013;Šalčininkų r. sav.;33710.0;30–34;929;0.4645;15658.295;18051.705
705;2013;Šalčininkų r. sav.;33710.0;35–39;985;0.4925;16602.175;17107.825
706;2013;Šalčininkų r. sav.;33710.0;40–44;989;0.4945;16669.595;17040.405
707;2013;Šalčininkų r. sav.;33710.0;45–49;1010;0.505;17023.55;16686.45
708;2013;Šalčininkų r. sav.;33710.0;50–54;1024;0.512;17259.52;16450.48
709;2013;Šalčininkų r. sav.;33710.0;55–59;1106;0.553;18641.63;15068.369999999999
710;2013;Šalčininkų r. sav.;33710.0;60–64;1248;0.624;21035.04;12674.96
711;2013;Šalčininkų r. sav.;33710.0;65–69;1416;0.708;23866.68;9843.32
712;2013;Šalčininkų r. sav.;33710.0;70–74;2097;1.0485;35344.935;-1634.9349999999977
713;2013;Šalčininkų r. sav.;33710.0;75 ir vyresni;2850;1.425;48036.75;-14326.75
714;2014;Šalčininkų r. sav.;33172.0;Iš viso pagal amžių;1103;0.5515;18294.358;14877.642
715;2014;Šalčininkų r. sav.;33172.0;0–4;894;0.447;14827.884;18344.116
716;2014;Šalčininkų r. sav.;33172.0;5–9;995;0.4975;16503.07;16668.93
717;2014;Šalčininkų r. sav.;33172.0;10–14;981;0.4905;16270.866;16901.134
