Laikotarpis;Rodiklis;Administracinė teritorija;Gyvenamoji vietovė;Matavimo vienetai;Reikšmė
1996;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
1997;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
1998;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
1999;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2000;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2001;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2002;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2003;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2004;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2005;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2006;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2007;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2008;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2009;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2010;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2011;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2012;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2013;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2014;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2015;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2016;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2017;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
2018;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos m. sav.;Kaimas;m²;
1995;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;20.9
1996;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;23.3
1997;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;22.4
1998;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;21.0
1999;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;21.1
2000;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;20.9
2001;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;20.5
2002;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;20.5
2003;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;20.0
2004;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;19.7
2005;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;19.4
2006;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;19.2
2007;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;18.6
2008;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;18.3
2009;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;30.6
2010;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;31.1
2011;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;34.0
2012;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;33.9
2013;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;33.5
2014;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;37.2
2015;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;38.9
2016;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;40.8
2017;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;41.4
2018;Naudingasis plotas, tenkantis vienam gyventojui;Klaipėdos r. sav.;Kaimas;m²;40.7
1995;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.3
1996;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.1
1997;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.1
1998;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.1
1999;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.1
2000;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.5
2001;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.5
2002;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.4
2003;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.3
2004;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.5
2005;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.8
2006;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;22.9
2007;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;24.0
2008;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;24.2
2009;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;27.4
2010;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;28.3
2011;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;29.9
2012;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;30.4
2013;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;30.8
2014;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;32.6
2015;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;33.5
2016;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;34.2
2017;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;35.2
2018;Naudingasis plotas, tenkantis vienam gyventojui;Kretingos r. sav.;Kaimas;m²;35.4
1995;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
1996;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
1997;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
1998;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
1999;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2000;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2001;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2002;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2003;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2004;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2005;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2006;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2007;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2008;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2009;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2010;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2011;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2012;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2013;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2014;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2015;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2016;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2017;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
2018;Naudingasis plotas, tenkantis vienam gyventojui;Neringos sav.;Kaimas;m²;
1995;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
1996;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
1997;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
1998;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
1999;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2000;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2001;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2002;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2003;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2004;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2005;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2006;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2007;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2008;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2009;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2010;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2011;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2012;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2013;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2014;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2015;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2016;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2017;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
2018;Naudingasis plotas, tenkantis vienam gyventojui;Palangos m. sav.;Kaimas;m²;
1995;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;24.4
1996;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;24.5
1997;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;24.6
1998;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;24.6
1999;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;24.9
2000;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;26.2
2001;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;26.7
2002;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;27.1
2003;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;27.6
2004;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;28.1
2005;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;29.1
2006;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;30.0
2007;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;30.9
2008;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;31.8
2009;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;30.2
2010;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;31.1
2011;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;33.1
2012;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;34.4
2013;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;35.6
2014;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;37.4
2015;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;38.5
2016;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;39.6
2017;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;41.5
2018;Naudingasis plotas, tenkantis vienam gyventojui;Skuodo r. sav.;Kaimas;m²;42.7
1995;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;19.1
1996;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;19.1
1997;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;17.4
1998;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;19.1
1999;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;19.3
2000;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;19.3
2001;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;19.9
2002;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;20.6
2003;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;21.2
2004;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;21.9
2005;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;22.4
2006;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;22.9
2007;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;24.3
2008;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;24.7
2009;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;26.5
2010;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;27.7
2011;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;29.1
2012;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;29.8
2013;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;30.6
2014;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;32.1
2015;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;32.8
2016;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;33.7
2017;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;35.1
2018;Naudingasis plotas, tenkantis vienam gyventojui;Šilutės r. sav.;Kaimas;m²;35.6
1995;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;
1996;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;
1997;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;
1998;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;
1999;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;
2000;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;22.3
2001;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;22.6
2002;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;22.9
2003;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;23.2
2004;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;23.5
2005;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;24.1
2006;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;24.3
2007;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;24.6
2008;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;24.9
2009;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;25.7
2010;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;26.3
2011;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;27.8
2012;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;28.4
2013;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;28.9
2014;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;30.2
2015;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;30.9
2016;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;31.6
2017;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;32.5
2018;Naudingasis plotas, tenkantis vienam gyventojui;Kalvarijos sav.;Kaimas;m²;33.7
1995;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;
1996;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;
1997;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;
1998;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;
1999;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;
2000;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;27.3
2001;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;27.2
2002;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;27.5
2003;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;27.5
2004;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;27.9
2005;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;28.7
2006;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;29.1
2007;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;29.6
2008;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;30.0
2009;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;27.9
2010;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;28.3
2011;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;29.9
2012;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;30.5
2013;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;31.0
2014;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;32.5
2015;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;32.9
2016;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;34.0
2017;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;35.5
2018;Naudingasis plotas, tenkantis vienam gyventojui;Kazlų Rūdos sav.;Kaimas;m²;36.2
1995;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;
1996;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;
1997;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;
1998;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;
1999;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;
2000;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;22.4
2001;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;22.4
2002;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;22.5
2003;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;22.5
2004;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;22.7
2005;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;22.9
2006;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;23.3
2007;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;23.5
2008;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;23.6
2009;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;27.6
2010;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;28.4
2011;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;29.7
2012;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;30.0
2013;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;30.1
2014;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;31.8
2015;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;32.6
2016;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;33.8
2017;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;35.0
2018;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės sav.;Kaimas;m²;35.4
1995;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės r. sav.;Kaimas;m²;22.8
1996;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės r. sav.;Kaimas;m²;22.7
1997;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės r. sav.;Kaimas;m²;22.7
1998;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės r. sav.;Kaimas;m²;22.7
1999;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės r. sav.;Kaimas;m²;22.8
2000;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės r. sav.;Kaimas;m²;
2001;Naudingasis plotas, tenkantis vienam gyventojui;Marijampolės r. sav.;Kaimas;m²;
